"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ISR","Israel","2002","2002",3.5,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ISR","Israel","2003","2003",3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ISR","Israel","2004","2004",3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ISR","Israel","2005","2005",2.5,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ISR","Israel","2006","2006",2.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ISR","Israel","2007","2007",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ISR","Israel","2008","2008",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ISR","Israel","2009","2009",2.5,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ISR","Israel","2010","2010",2.4,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ISR","Israel","2011","2011",2.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ISR","Israel","2012","2012",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ISR","Israel","2013","2013",2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ISR","Israel","2014","2014",2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ISR","Israel","2015","2015",2.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2000","2000",2.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2001","2001",2.5,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2002","2002",2.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2003","2003",2.2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2004","2004",2.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2005","2005",1.4,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2006","2006",1.8,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2007","2007",1.7,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2008","2008",1.7,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2009","2009",1.6,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2010","2010",1.6,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2011","2011",1.4,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2012","2012",1.4,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2013","2013",1.7,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2014","2014",1.5,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","SWE","Sweden","2015","2015",1.6,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ESP","Spain","2012","2012",1.8,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ESP","Spain","2013","2013",1.6,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ESP","Spain","2014","2014",1.8,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","ESP","Spain","2015","2015",1.6,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","KOR","Korea","2009","2009",3.1,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","KOR","Korea","2010","2010",3.1,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","KOR","Korea","2011","2011",3,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","KOR","Korea","2012","2012",2.8,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","KOR","Korea","2013","2013",2.9,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","KOR","Korea","2014","2014",2.9,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","KOR","Korea","2015","2015",2.6,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CHE","Switzerland","2007","2007",2.7,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CHE","Switzerland","2008","2008",2.8,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CHE","Switzerland","2009","2009",2.8,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CHE","Switzerland","2010","2010",2.6,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CHE","Switzerland","2011","2011",2.4,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CHE","Switzerland","2012","2012",2.4,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CHE","Switzerland","2013","2013",2.6,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CHE","Switzerland","2014","2014",2.4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2000","2000",8.4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2001","2001",8.8,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2002","2002",5.7,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2003","2003",7,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2004","2004",6.4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2005","2005",5.4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2006","2006",4.4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2007","2007",5,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2008","2008",5,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2009","2009",3.6,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2010","2010",3.3,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2011","2011",2.5,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2012","2012",3.6,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2013","2013",2,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2014","2014",2.4,,
"MATIINTW","Infant mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","EST","Estonia","2015","2015",2.5,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CZE","Czech Republic","2000","2000",2.5,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CZE","Czech Republic","2001","2001",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CZE","Czech Republic","2002","2002",2.7,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CZE","Czech Republic","2003","2003",2.4,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CZE","Czech Republic","2004","2004",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CZE","Czech Republic","2005","2005",2,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CZE","Czech Republic","2006","2006",2.3,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CZE","Czech Republic","2007","2007",2.1,,
"MATINETW","Neonatal mortality, Minimum threshold of 22 weeks (or 500 grams birthweight)","RATEPTTX","Deaths per 1 000 live births","CZE","Czech Republic","2008","2008",1.8,,
