OrganisationID,OrganisationCode,OrganisationType,SubType,OrganisationStatus,IsPimsManaged,OrganisationName,Address1,Address2,Address3,City,County,Postcode,Latitude,Longitude
59421,NKE,Trust,Independent,Visible,FALSE,Back2health Partnership,2 Charles Street,,,Petersfield,Hampshire,GU32 3EH,51.00550842,-0.940722644
59423,NKF,Trust,Independent,Visible,FALSE,Mee Healthcare,Worldwide Health And Wellness Ltd,One Great Cumberland Place,,London,Greater London,W1H 7AL,51.51345062,-0.159514382
59425,NKG,Trust,Independent,Visible,FALSE,Mitcham Physiotherapy Ltd,409-411 London Road,,,Mitcham,Surrey,CR4 4BG,51.39794922,-0.17217581
59427,NKH,Trust,Independent,Visible,FALSE,Aecc,13-15 Parkwood Road,,,Bournemouth,Dorset,BH5 2DF,50.7271843,-1.828573704
59430,NKJ,Trust,Independent,Visible,FALSE,Pcrm Limited,Fertility Clinic,Heavitree Hospital,,Exeter,Devon,EX1 2ED,50.72440338,-3.513997078
59432,NKK,Trust,Independent,Visible,FALSE,Angel And Bowden,Builder House,2 Mayors Road,,Altrincham,Cheshire,WA15 9RP,53.38554001,-2.344556093
59439,NKT,Trust,Independent,Visible,FALSE,University Medical Centre,Medical Centre,Giles Lane,,Canterbury,Kent,CT2 7PB,51.29622269,1.062114596
59441,NKV,Trust,Independent,Visible,TRUE,The Lincoln Physiotherapy & Sports Injuries Clinic,8 Mill Lane,North Hykeham,,Lincoln,Lincolnshire,LN6 9PD,53.18041992,-0.591363728
59447,NKW,Trust,Independent,Visible,FALSE,Aston Healthcare Ltd,Manor Farm Medical Centre,Manor Farm Pcrc,Manor Farm Road,Liverpool,Merseyside,L36 0UB,53.40493011,-2.831899643
59454,NL3,Trust,Independent,Visible,FALSE,Care Plus Group,Port Office,Cleethorpe Road,,Grimsby,South Humberside,DN31 3LL,53.57580948,-7.54E-02
59469,NL9,Trust,Independent,Visible,FALSE,Crown Cosma Clinic Limited,2 Bridge Drive,,,Cheadle,Cheshire,SK8 1HN,53.38585281,-2.214792967
59473,NLC,Trust,Independent,Visible,FALSE,Holywell Healthcare,Holywell House Annexe,Holywell Street,,Chesterfield,Derbyshire,S41 7SH,53.23851776,-1.425910473
59475,NLD,Trust,Independent,Visible,FALSE,Springdale Health Ltd,Hadleigh Practice,216A Wareham Road,Corfe Mullen,Wimborne,Dorset,BH21 3LN,50.76371765,-2.022946358
59491,NLH,Trust,Independent,Visible,FALSE,Transitional Rehabilitation Unit (Tru),Margaret House,342 Haydock Lane,Haydock,St. Helens,Merseyside,WA11 9UY,53.47494888,-2.667521
59497,NLJ,Trust,Independent,Visible,FALSE,Quay Medical Ltd,306 Blandford Road,Hamworthy,,Poole,Dorset,BH15 4JQ,50.7208786,-2.010529995
59499,NLK,Trust,Independent,Visible,FALSE,Gennet Hq,114 West Heath Road,,,London,Greater London,NW3 7TX,51.56613159,-0.19265157
59501,NLR,Trust,Independent,Visible,FALSE,Gloucestershire Care Services Cic,Edward Jenner Court,1010 Pioneer Avenue,Gloucester Business Pk,,,,,
59561,NMA,Trust,Independent,Visible,FALSE,Hoylake Cottage Hospital,Birkenhead Road,,Meols,Wirral,Merseyside,CH47 5AQ,53.39842606,-3.170831442
59563,NMC,Trust,Independent,Visible,FALSE,Sussex Medical Centre Ltd,10 Clive Avenue,Goring-By-Sea,,Worthing,West Sussex,BN12 4SG,50.81428909,-0.417398602
59565,NMD,Trust,Independent,Visible,FALSE,Stapely Hospital,North Mossley Hill Road,,,Liverpool,Merseyside,L18 8BR,53.38065338,-2.923160315
59567,NME,Trust,Independent,Visible,FALSE,Tarporley War Memorial Hospital Trust,14 Park Road,,,Tarporley,Cheshire,CW6 0AP,53.15922928,-2.666753531
59569,NMF,Trust,Independent,Visible,FALSE,Brackley Hospital,Pebble Lane,,,Brackley,Northamptonshire,NN13 7DA,52.03092194,-1.143102407
59579,NM0,Trust,Independent,Visible,FALSE,Rialto Care Services,9 Bridge Road,Blundellsands,,Liverpool,Merseyside,L23 6SA,53.4832077,-3.039253473
59581,NM1,Trust,Independent,Visible,FALSE,West Lancashire Healthcare Partnership Community Cic,Po Box 134,Southport District General Hospital,Town Lane,Southport,Merseyside,PR8 6PN,53.63367081,-2.97841692
59583,NM2,Trust,Independent,Visible,FALSE,Central London Healthcare Ltd,Ramsay House,18 Vera Avenue,,London,Greater London,N21 1RA,51.64237595,-9.86E-02
59589,NMR,Trust,Independent,Visible,FALSE,St George's Hospital Medical School,Cranmer Terrace,,,London,Greater London,SW17 0RE,51.42672729,-0.17573151
59593,NML,Trust,Independent,Visible,FALSE,Affinity Healthcare,100 Wilmslow Road,Heald Green,,Cheadle,Cheshire,SK8 3DG,53.37493896,-2.221472025
59602,NN9,Trust,Independent,Visible,FALSE,Lyme Nhs Clinical Services,Lyme Regis Medical Centre,Uplyme Road,,Lyme Regis,Dorset,DT7 3LS,50.72986603,-2.946748972
59605,NNA,Trust,Independent,Visible,TRUE,Tetbury Hospital Trust Limited,Tetbury Hospital,Malmesbury Road,,Tetbury,Gloucestershire,GL8 8XB,51.63522339,-2.154657364
59607,NNC,Trust,Independent,Visible,FALSE,Solent Medical Services Limited,Royal South Hants Hospital,Brinton's Terrace,,Southampton,Hampshire,SO14 0YG,50.91246796,-1.396079898
59612,NND,Trust,Independent,Visible,FALSE,Assura Minerva Llp,The Coach House,Kelston Park,Kelston,Bath,Avon,BA1 9AE,51.39339066,-2.4287889
59619,NNE,Trust,MentalHealth,Visible,TRUE,Dorking Healthcare Limited,DHC Dorking Hospital Outpatient Department,Off St Paul's Road West,Horsham Road,Dorking,Surrey,RH4 2AA,51.22591782,-0.332945049
59623,NNQ,Trust,Independent,Visible,FALSE,Arkanum,Maple House,Bayshill Road,,Cheltenham,Gloucestershire,GL50 3AW,51.89762878,-2.082791567
59625,NNR,Trust,Independent,Visible,FALSE,Pims Pathway Ltd,Woking Community Hospital,Heathside Road,,Woking,Surrey,GU22 7HS,51.31496429,-0.556524336
59627,NNT,Trust,Independent,Visible,FALSE,Assura Kingstanding,Warren Farm Health Centre,Warren Farm Road,,Birmingham,West Midlands,B44 0PU,52.54209518,-1.87788403
59630,NNX,Trust,Independent,Visible,FALSE,Boston Area Medical Services,Stuart House Surgery,Sleaford Road,,Boston,Lincolnshire,PE21 8EG,52.97530365,-3.33E-02
59639,NP1,Trust,Independent,Visible,FALSE,Thames Medical,Weybridge H'pital&Primary Care C'tr,Church Street,,Weybridge,Surrey,KT13 8DW,51.37339401,-0.460782021
59642,NP2,Trust,Independent,Visible,FALSE,Medical Imaging Uk Ltd,The Triangle,Wild Wood Drive,,Worcester,Worcestershire,WR5 2QX,52.18580246,-2.176411867
59644,NP3,Trust,Independent,Visible,FALSE,Thames Medical Llp,Marlborough House,Church Street,,Weybridge,Surrey,KT13 8DX,51.37256241,-0.459732383
59647,NMX,Trust,Independent,Visible,FALSE,Paydens (Nursing Homes) Ltd,Sutton Road,,,Maidstone,Kent,ME15 9AH,51.25440216,0.534832597
59649,NMY,Trust,Independent,Visible,FALSE,National Centre For Young People With Epilepsy,St. Piers Lane,,,Lingfield,Surrey,RH7 6PW,51.17474747,5.14E-03
59651,NN0,Trust,Independent,Visible,FALSE,The Wellbeing Service Cic,3Rd Floor,84 Uxbridge Road,,London,Greater London,W13 8RA,51.51189041,-0.315336108
59653,NN1,Trust,Independent,Visible,FALSE,The Royal Hospital For Neuro-Disability,West Hill,,,London,Greater London,SW15 3SW,51.45223999,-0.213661417
59672,NR4,Trust,Independent,Visible,FALSE,Social Adventures Limited,The Angel Healthy Living Centre,The Angel Centre,St. Philips Place,Salford,Greater Manchester,M3 6FA,53.48352432,-2.263282537
59710,NQV,Trust,MentalHealth,Visible,TRUE,Bromley Healthcare,Global House,10 Station Approach,,Hayes,Kent,BR2 7EH,51.37721634,1.04E-02
59733,NXN,Trust,Independent,Visible,FALSE,Ak Medical Management Limited,15-17 Fairfax Drive,,,Westcliff On Sea,Essex,SS0 9AG,51.55002594,0.699803293
59734,NXP,Trust,Independent,Visible,TRUE,Independent Health Group,Patient Referral Centre,Old Town Surgery,Curie Avenue,Swindon,Wiltshire,SN1 4GB,51.55042267,-1.796384215
59758,NY7,Trust,Independent,Visible,TRUE,Regional Hearing Specialists Ltd,111-113 Fore Street,,,Saltash,Cornwall,PL12 6AE,50.40864944,-4.212776661
59764,NYH,Trust,Independent,Visible,FALSE,Assura Hampshire,Dickson House,Crown Heights,Alencon Link,Basingstoke,Hampshire,RG21 7AH,51.26727295,-1.086396694
59770,NYJ,Trust,Independent,Visible,FALSE,Tulip Mental Health Group,5 River Park Road,,,London,Greater London,N22 7TB,51.59705353,-0.111968935
59772,NYK,Trust,Independent,Visible,FALSE,Nork Clinic,63 Nork Way,,,Banstead,Surrey,SM7 1HL,51.32643127,-0.215827212
59774,NYL,Trust,Independent,Visible,FALSE,One To One Physiotherapy & Rehabilitation Centre,16-18 High March,High March Industrial Estate,,Daventry,Northamptonshire,NN11 4HB,52.24852371,-1.14903903
59776,NYM,Trust,Independent,Visible,FALSE,Harrow Health Ltd,37 Love Lane,,,Pinner,Middlesex,HA5 3EE,51.59508133,-0.382224321
60167,NPD,Trust,Independent,Visible,FALSE,The Fertility Partnership- Oxford,Institute Of Reproductive Science,Oxford Business Park North,,Oxford,Oxfordshire,OX4 2HW,51.73358917,-1.20506525
60200,NRL,Trust,Independent,Visible,FALSE,Heart Networks,Alexandra Practice,365 Wilbraham Road,Whalley Range,Manchester,Greater Manchester,M16 8NG,53.44313812,-2.255730867
60204,NRM,Trust,Independent,Visible,FALSE,A H Panjvani (Modern Eye Centre),85 London Road,,,Morden,Surrey,SM4 5HP,51.40068054,-0.195687637
60206,NRN,Trust,Independent,Visible,FALSE,Cheswold Park Hospital,Cheswold Lane,,,Doncaster,South Yorkshire,DN5 8AR,53.52743149,-1.149257183
60208,NRP,Trust,Independent,Visible,TRUE,Beacon Medical Services Group Limited,Barlow Medical Centre,828 Wilmslow Road,,Manchester,Greater Manchester,M20 2RN,53.41318512,-2.231524944
60212,NRF,Trust,Independent,Visible,TRUE,University of Southampton Auditory Implant Service,University Of Southampton,University Road,,Southampton,Hampshire,SO17 1BJ,50.93419266,-1.395670652
60219,NRG,Trust,Independent,Visible,FALSE,Baby Ways Community Interest Company,37 Howard Lane,Boughton,,Northampton,Northamptonshire,NN2 8RS,52.28292465,-0.897223771
60222,NRH,Trust,Independent,Visible,FALSE,Chime Social Enterprise Cic,Exeter Royal Academy,(For Deaf Educacation),50 Topsham Road,Exeter,Devon,EX2 4NF,50.71612167,-3.523391247
60224,NRJ,Trust,Independent,Visible,FALSE,Dr A Chambers' Medical Practice,62 Wimpole Street,,,London,Greater London,W1G 8AJ,51.51866531,-0.148666799
60227,NRW,Trust,Independent,Visible,TRUE,Changing Minds Partnerships,Changing Minds Centre,Campbell House,Campbell Square,Northampton,Northamptonshire,NN1 3EB,52.24111557,-0.896195173
60229,NRX,Trust,Independent,Visible,FALSE,Midlands Psychology Cic,The Hayes,19 Newport Road,,Stafford,Staffordshire,ST16 1BA,52.80216217,-2.124181747
60231,NRY,Trust,Independent,Visible,TRUE,Hunters Moor Neurorehabilitation Ltd,Hunters Moor Neurological Rehabilitation Centre,Whisley Brook Lane,Hall Green,Birmingham,West Midlands,B28 8SR,52.44094086,-1.842047453
60233,NT0,Trust,Independent,Visible,FALSE,Sydenham House Group,Sydenham House Group Practice,Sydenham House,Boulevard,Hull,North Humberside,HU3 2TA,53.74200821,-0.367705733
60235,NQE,Trust,Independent,Visible,FALSE,Nene Commissioning Community Interest Company,Suite 34,,,,,,,
60237,NQF,Trust,Independent,Visible,FALSE,South West Bariatric Surgery Group,Nuffield Health Hospital,Staplegrove Elm,,Taunton,Somerset,TA2 6AN,51.02984619,-3.126897812
60239,NQG,Trust,Independent,Visible,TRUE,Burrswood Hospital,Burrswood,Groombridge,,Tunbridge Wells,Kent,TN3 9PY,51.11865997,0.171592221
60241,NQN,Trust,Independent,Visible,FALSE,Chloe Care Limited,10 Hayfield Avenue,Hoghton,,Preston,Lancashire,PR5 0BH,53.73069763,-2.622531652
60243,NQP,Trust,Independent,Visible,FALSE,Hillingdon Action Group For Addiction Management,Old Bank House,64 High Street,,Uxbridge,Middlesex,UB8 1JP,51.54720688,-0.48102814
60245,NQQ,Trust,Independent,Visible,FALSE,C M K Therapy,68 Bradwell Common Boulevard,Bradwell Common,,Milton Keynes,Buckinghamshire,MK13 8RN,52.04201126,-0.774824321
60248,NQR,Trust,Independent,Visible,TRUE,Primecare Primary Care,Crystal Court,Aston Cross Business Centre,Rocky Lane,Aston,West Midlands,B6 5RQ,52.49785995,-1.880304217
60265,NTW,Trust,Independent,Visible,FALSE,Alexander House,15 Princes Road,Wimbledon,,London,Greater London,SW19 8RQ,51.42097092,-0.200699285
60266,NUC,Trust,Independent,Visible,FALSE,Essex Ultrasound And Medical Services Ltd,Oaklands Surgery,Central Canvey Primary Care Centre,Long Road,Canvey Island,Essex,SS8 0JA,51.52009583,0.590993643
60275,NV0,Trust,Independent,Visible,FALSE,Orchard 2000 Group,Orchard 2000 Medical Centre,480 Hall Road,,Hull,North Humberside,HU6 9BS,53.78637314,-0.370006561
60283,NV9,Trust,Independent,Visible,FALSE,Assura Derwentside Llp,Oakfields Surgery,Hamsterley Colliery,,Newcastle Upon Tyne,Tyne And Wear,NE17 7SP,54.90389252,-1.815356016
60285,NVA,Trust,Independent,Visible,FALSE,Lodestone Patient Care,St Georges House,3-5 Pepys Road,,London,Greater London,SW20 8NJ,51.41031647,-0.228021577
60314,NWA,Trust,Independent,Visible,FALSE,Echotech Ltd,64 Goldsmith Avenue,,,Southsea,Hampshire,PO4 8FH,50.79488754,-1.066732645
60316,NWC,Trust,Independent,Visible,FALSE,Physiotherapy Solutions Ltd,Jubilee Stand,Crystal Palace National Sports Ctr,Ledrington Road,London,Greater London,SE19 2BB,51.41899872,-6.78E-02
60318,NWD,Trust,Independent,Visible,FALSE,Assura Wiltshire Llp,Heywood House Business Centre,Park Lane,Heywood,Westbury,Wiltshire,BA13 4NA,51.28014755,-2.178808212
60321,NWG,Trust,Independent,Visible,FALSE,Wilcare Health Ltd,Fox Talbot House,Greenways Business Park,Bellinger Close,Chippenham,Wiltshire,SN15 1BN,51.47333527,-2.122980356
60546,NTL,Trust,Independent,Visible,FALSE,York Cataract Company Ltd,Tower Court Health Centre,Oakdale Road,,York,North Yorkshire,YO30 4RZ,53.98539352,-1.099891663
62171,NVM,Trust,Independent,Visible,TRUE,Epsomedical Group,Cobham Day Surgery,168 Portsmouth Road,,Cobham,Surrey,KT11 1HS,51.3354187,-0.408421218
62174,NVN,Trust,Independent,Visible,FALSE,First Choice Health Ltd,Hither Field,Charing,,Ashford,Kent,TN27 0HZ,51.20880127,0.789815307
62176,NVP,Trust,Independent,Visible,FALSE,Vale Health Limited,Pannell House,Park Street,,Guildford,Surrey,GU1 4HN,51.23540497,-0.578811646
62177,NVQ,Trust,Independent,Visible,FALSE,Fortis Healthcare Ltd,348 Rayleigh Road,,,Leigh-On-Sea,Essex,SS9 5PU,51.57008743,0.65075475
62179,NVR,Trust,MentalHealth,Visible,TRUE,Alpha Hospitals,1 Vincent Square,,,London,,SW1P 2PN,51.49385071,-0.132558078
62184,NYD,Trust,Independent,Visible,FALSE,Gastro Care Ltd,3 Arundel Road,,,Sutton,Surrey,SM2 7AD,51.35314941,-0.212376729
62186,NYE,Trust,Independent,Visible,FALSE,Mildmay Uk,Mildmay Mission Hospital,19 Tabernacle Gardens,,London,Greater London,E2 7DZ,51.52770615,-0.075611345
62188,NYF,Trust,Independent,Visible,FALSE,Invicta Health Community Interest Company,Northgate Medical Practice,1 Northgate,,Canterbury,Kent,CT1 1WL,51.28434372,1.086696744
62360,NYP,Trust,Independent,Visible,TRUE,Coastal Health Care Ltd,The Bank,155 Victoria Road East,,Thornton-Cleveleys,Lancashire,FY5 5HH,53.87177277,-3.008819342
62363,NYQ,Trust,Independent,Visible,FALSE,Fairley Ent Kent,71 Mill Court,,,Ashford,Kent,TN24 8DN,51.1463623,0.880323648
62365,NYR,Trust,Independent,Visible,FALSE,Global Diagnostics,Norwich Colney Hall,Watton Road,,Norwich,Norfolk,NR4 7TY,52.6257515,1.202920079
62377,NYV,Trust,Independent,Visible,FALSE,Air Products Healthcare,2 Millennium Gate,Westmere Drive,,Crewe,Cheshire,CW1 6AP,53.09113693,-2.423159122
62379,NYW,Trust,Independent,Visible,TRUE,Aspen Healthcare Limited,3Rd Floor,Centurion House,37 Jewry Street,London,Greater London,EC3N 2ER,51.51334,-7.65E-02
62403,NW7,Trust,Independent,Visible,TRUE,General Medical Clinics Ltd (Genmed),Liverpool Street Walk-In Centre,4-5 Exchange Arcade,,London,Greater London,EC2M 3WA,51.51861191,-8.04E-02
62408,NW8,Trust,Independent,Visible,FALSE,Nelson Health Ltd,2 Church Lane,,,London,Greater London,SW19 3NY,51.41288757,-0.204223499
62413,NW1,Trust,Independent,Visible,FALSE,The Practice Plc,Missenden Abbey,High Street,,Great Missenden,Buckinghamshire,HP16 0BD,51.70049667,-0.702657402
62415,NW2,Trust,Independent,Visible,FALSE,Herts Health Ltd,Little Bushey Surgery,California Lane,Bushey Heath,Bushey,Hertfordshire,WD23 1EZ,51.63461685,-0.343984723
62417,NW3,Trust,Independent,Visible,FALSE,Herts Health Respiratory,C/O Suite 110,Devonshire House,Manor Way,Borehamwood,Hertfordshire,WD6 1QQ,51.65844727,-0.261747837
62419,NW4,Trust,Independent,Visible,FALSE,The Gynaecology Partnership Ltd.,Colney Medical Centre,45-47 Kings Road,London Colney,St. Albans,Hertfordshire,AL2 1ES,51.72488785,-0.302203327
62421,NW5,Trust,Independent,Visible,FALSE,The Elms Medical Practice,5 Stewart Road,,,Harpenden,Hertfordshire,AL5 4QA,51.81889725,-0.351992786
62428,NWJ,Trust,Independent,Visible,FALSE,Assura Lea Valley Llp,The Priory,High Street,,Ware,Hertfordshire,SG12 9AL,51.81080246,-3.43E-02
62430,NWK,Trust,Independent,Visible,FALSE,Assura Chelmsford Llp,Baddow Village Surgery,Longmead Avenue,Great Baddow,Chelmsford,Essex,CM2 7EZ,51.71924973,0.503648341
62432,NWL,Trust,Independent,Visible,FALSE,My General Practice Limited,Skimped Hill Health Centre,Skimped Hill Lane,,Bracknell,Berkshire,RG12 1LH,51.41729355,-0.752969742
62434,NWM,Trust,Independent,Visible,TRUE,Bethesda Medical Centre,Palm Bay Avenue,Cliftonville,,Margate,Kent,CT9 3NR,51.39027405,1.414816022
62436,NWN,Trust,Independent,Visible,FALSE,Realhealth(Uk) Limited,F M C B Consultancy Ltd,22A Theobalds Road,,London,Greater London,WC1X 8PF,51.52136993,-0.114553094
62441,NWW,Trust,Independent,Visible,FALSE,Specialist Medical Imaging Limited,Barrington Road,,,Altrincham,Cheshire,WA14 1HZ,53.39374161,-2.350291491
62444,NX3,Trust,Independent,Visible,FALSE,Basford Consulting Limited,540 Etruria Road,,,Newcastle,Staffordshire,ST5 0SX,53.01657867,-2.210895538
62446,NX4,Trust,Independent,Visible,FALSE,Specialist Health Services Limited,Skimped Hill Health Centre,Market Square,,Bracknell,Berkshire,RG12 1LH,51.41729355,-0.752969742
62449,NX5,Trust,Independent,Visible,TRUE,Anglia Community Eye Service Ltd,32 Cromwell Road,,,Wisbech,Cambridgeshire,PE14 0SN,52.64799118,0.141345099
62451,NX6,Trust,Independent,Visible,FALSE,St Albans & Harpenden Musculoskeletal Cats,The Lodge Surgery,Normandy Road,,St. Albans,Hertfordshire,AL3 5NP,51.75980759,-0.341553122
62453,NX7,Trust,Independent,Visible,FALSE,Veincentre Limited,Ashley Farm,School Lane,Ashley,Market Drayton,Shropshire,TF9 4LF,52.9257431,-2.355498791
62455,NX8,Trust,Independent,Visible,FALSE,1-Greatlife Ltd,Sparrows Herne,Clayhill Lane,Kingswood,Basildon,Essex,SS16 5JP,51.559021,0.458925068
62457,NX9,Trust,Independent,Visible,FALSE,Wmp Services,Whitstable Health Centre,Harbour Street,,Whitstable,Kent,CT5 1BZ,51.36270905,1.030027628
62460,NXA,Trust,Independent,Visible,FALSE,Health 4 Crawley Ltd,Saxonbrook Medical,Maidenbower Square,Maidenbower,Crawley,West Sussex,RH10 7QH,51.10735321,-0.153178379
62462,NXC,Trust,Independent,Visible,FALSE,Assura Wandle Llp,Marshall House,124 Middleton Road,,Morden,Surrey,SM4 6RW,51.38883972,-0.184827656
62470,NXD,Trust,Independent,Visible,FALSE,Assura West Leicestershire Llp,8 Narborough Wood Park,Desford Road,Enderby,Leicester,Leicestershire,LE19 4XT,52.60517883,-1.232013464
62472,NXE,Trust,Independent,Visible,FALSE,Assura Reading Llp,Shinfield Medical Practice,School Green,Shinfield,Reading,Berkshire,RG2 9EH,51.40436172,-0.947853029
62475,NXK,Trust,Independent,Visible,FALSE,Well-One Clinic,Jacobs Well Yard,Swinemoor Lane,,Beverley,North Humberside,HU17 0JX,53.84501266,-0.407281339
62477,NXL,Trust,Independent,Visible,FALSE,Fcms (Nw) Ltd,Newfield House,Vicarage Lane,,Blackpool,Lancashire,FY4 4EW,53.79716492,-3.023348093
62599,NY0,Trust,Independent,Visible,TRUE,Priderm Community Dermatology Service,Greenside Surgery,4 Greenside,,Cleckheaton,West Yorkshire,BD19 5AN,53.72259521,-1.713161469
62603,NY1,Trust,Independent,Visible,FALSE,Air Liquide Limited,Station Road,Coleshill,,Birmingham,West Midlands,B46 1JY,52.51585007,-1.706899881
62607,NY2,Trust,Independent,Visible,FALSE,Ivry Street Minor Surgery Unit,5 Ivry Street,,,Ipswich,Suffolk,IP1 3QW,52.06432724,1.148338675
62609,NY3,Trust,Independent,Visible,FALSE,Ipscom,29 Chesterfield Drive,,,Ipswich,Suffolk,IP1 6DW,52.0762291,1.132026076
62611,NY4,Trust,Independent,Visible,FALSE,Assura North Lancs Llp,Unit 8,,,,,,,
62613,NY5,Trust,Independent,Visible,FALSE,Assura Coventry Llp,8 Narborough Wood Park,Desford Road,Enderby,Leicester,Leicestershire,LE19 4XT,52.60517883,-1.232013464
62620,NWY,Trust,Independent,Visible,FALSE,Northgate Information Solutions,Sungard,,,,,,,
62622,NX0,Trust,Independent,Visible,FALSE,Chime Social Enterprise,Audiology Department,Royal Devon & Exeter Hospital,Barrack Road,Exeter,Devon,EX2 5DW,50.71671677,-3.50666666
66976,NQT,Trust,Independent,Visible,TRUE,Virgin Care Ltd,6400 Daresbury Park,Daresbury,,Warrington,Cheshire,WA4 4GE,53.33205032,-2.642132282
68355,NFT,Trust,Independent,Visible,FALSE,Next Steps Ltd Hq,133 Chase Side,,,London,Greater London,N14 5HD,51.63434219,-0.134321839
68358,NFU,Trust,Independent,Visible,FALSE,Chiro Health Limited,Chiropractic And Back Pain Clinic,Manor Street,,Braintree,Essex,CM7 3HP,51.87799835,0.556166768
